M,7,20,4
M,7,21,5
M,7,22,1
M,7,23,0
M,7,24,4
M,7,25,1
M,7,26,4
M,7,27,1
M,7,28,4
M,7,29,0
M,7,30,4
M,7,31,2
M,7,32,4
M,7,33,2
M,7,34,5
M,7,35,0
M,7,36,1
M,7,37,2
M,7,38,0
M,7,39,4
M,7,40,5
M,7,41,5
M,7,42,3
M,7,43,3
M,7,44,2
M,7,45,5
M,7,46,5
M,7,47,4
M,7,48,5
M,7,49,1
M,8,0,2
M,8,1,1
M,8,2,3
M,8,3,4
M,8,4,0
M,8,5,4
M,8,6,4
M,8,7,3
M,8,8,3
M,8,9,2
M,8,10,3
M,8,11,3
M,8,12,3
M,8,13,4
M,8,14,3
M,8,15,1
M,8,16,2
M,8,17,2
M,8,18,5
M,8,19,4
M,8,20,4
M,8,21,4
M,8,22,0
M,8,23,0
M,8,24,5
M,8,25,0
M,8,26,0
M,8,27,4
M,8,28,5
M,8,29,2
M,8,30,3
M,8,31,5
M,8,32,2
M,8,33,4
M,8,34,4
M,8,35,1
M,8,36,4
M,8,37,0
M,8,38,5
M,8,39,4
M,8,40,3
M,8,41,4
M,8,42,4
M,8,43,3
M,8,44,1
M,8,45,5
M,8,46,1
M,8,47,1
M,8,48,4
M,8,49,3
M,9,0,0
M,9,1,0
M,9,2,5
M,9,3,0
M,9,4,1
M,9,5,5
M,9,6,3
M,9,7,2
M,9,8,5
M,9,9,3
M,9,10,3
M,9,11,5
M,9,12,0
M,9,13,2
M,9,14,2
M,9,15,2
M,9,16,4
M,9,17,4
M,9,18,1
M,9,19,5
M,9,20,2
M,9,21,1
M,9,22,3
M,9,23,0
M,9,24,4
M,9,25,2
M,9,26,5
M,9,27,3
M,9,28,5
M,9,29,1
M,9,30,1
M,9,31,5
M,9,32,1
M,9,33,4
M,9,34,4
M,9,35,2
M,9,36,1
M,9,37,2
M,9,38,2
M,9,39,0
M,9,40,4
M,9,41,1
M,9,42,0
M,9,43,2
M,9,44,2
M,9,45,5
M,9,46,1
M,9,47,3
M,9,48,4
M,9,49,4
M,10,0,3
M,10,1,4
M,10,2,2
M,10,3,5
M,10,4,3
M,10,5,1
M,10,6,1
M,10,7,5
M,10,8,1
M,10,9,4
M,10,10,5
M,10,11,0
M,10,12,5
M,10,13,5
M,10,14,2
M,10,15,2
M,10,16,0
M,10,17,5
M,10,18,1
M,10,19,4
M,10,20,3
M,10,21,1
M,10,22,1
M,10,23,2
M,10,24,0
M,10,25,4
M,10,26,0
M,10,27,2
M,10,28,5
M,10,29,1
M,10,30,2
M,10,31,4
M,10,32,4
M,10,33,5
M,10,34,0
M,10,35,3
M,10,36,4
M,10,37,2
M,10,38,4
M,10,39,2
M,10,40,0
M,10,41,1
M,10,42,2
M,10,43,5
M,10,44,3
M,10,45,5
M,10,46,5
M,10,47,1
M,10,48,1
M,10,49,0
M,11,0,5
M,11,1,3
M,11,2,5
M,11,3,0
M,11,4,5
M,11,5,0
M,11,6,1
M,11,7,2
M,11,8,1
M,11,9,3
M,11,10,5
M,11,11,3
M,11,12,0
M,11,13,3
M,11,14,0
M,11,15,5
M,11,16,0
M,11,17,0
M,11,18,5
M,11,19,1
M,11,20,0
M,11,21,3
M,11,22,5
M,11,23,0
M,11,24,3
M,11,25,5
M,11,26,1
M,11,27,0
M,11,28,5
M,11,29,4
M,11,30,4
M,11,31,3
M,11,32,1
M,11,33,4
M,11,34,1
M,11,35,5
M,11,36,0
M,11,37,0
M,11,38,5
M,11,39,5
M,11,40,1
M,11,41,3
M,11,42,3
M,11,43,4
M,11,44,3
M,11,45,3
M,11,46,2
M,11,47,4
M,11,48,5
M,11,49,2
M,12,0,5
M,12,1,2
M,12,2,1
M,12,3,5
M,12,4,2
M,12,5,3
M,12,6,1
M,12,7,2
M,12,8,0
M,12,9,0
M,12,10,5
M,12,11,2
M,12,12,1
M,12,13,5
M,12,14,0
M,12,15,3
M,12,16,2
M,12,17,0
M,12,18,4
M,12,19,0
M,12,20,5
M,12,21,1
M,12,22,3
M,12,23,3
M,12,24,0
M,12,25,3
M,12,26,1
M,12,27,3
M,12,28,3
M,12,29,3
M,12,30,4
M,12,31,4
M,12,32,3
M,12,33,3
M,12,34,3
M,12,35,5
M,12,36,1
M,12,37,0
M,12,38,5
M,12,39,4
M,12,40,3
M,12,41,5
M,12,42,3
M,12,43,5
M,12,44,3
M,12,45,0
M,12,46,0
M,12,47,3
M,12,48,5
M,12,49,2
M,13,0,4
M,13,1,0
M,13,2,5
M,13,3,4
M,13,4,2
M,13,5,4
M,13,6,5
M,13,7,2
M,13,8,2
M,13,9,1
M,13,10,2
M,13,11,2
M,13,12,1
M,13,13,2
M,13,14,0
M,13,15,3
M,13,16,1
M,13,17,1
M,13,18,1
M,13,19,3
M,13,20,2
M,13,21,0
M,13,22,3
M,13,23,3
M,13,24,5
M,13,25,4
M,13,26,5
M,13,27,0
M,13,28,2
M,13,29,1
M,13,30,4
M,13,31,2
M,13,32,3
M,13,33,3
M,13,34,1
M,13,35,5
M,13,36,3
M,13,37,4
M,13,38,5
M,13,39,2
M,13,40,3
M,13,41,4
M,13,42,5
M,13,43,1
M,13,44,0
M,13,45,3
M,13,46,3
M,13,47,1
M,13,48,3
M,13,49,5
M,14,0,0
M,14,1,3
M,14,2,3
M,14,3,2
M,14,4,2
M,14,5,1
M,14,6,3
M,14,7,1
M,14,8,5
M,14,9,0
M,14,10,2
M,14,11,2
M,14,12,2
M,14,13,0
M,14,14,0
M,14,15,1
M,14,16,1
M,14,17,1
M,14,18,5
M,14,19,3
M,14,20,0
M,14,21,2
M,14,22,1
M,14,23,1
M,14,24,3
M,14,25,4
M,14,26,5
M,14,27,2
M,14,28,4
M,14,29,2
M,14,30,3
M,14,31,1
M,14,32,2
M,14,33,4
M,14,34,3
M,14,35,2
M,14,36,2
M,14,37,4
M,14,38,5
M,14,39,5
M,14,40,0
M,14,41,4
M,14,42,5
M,14,43,3
M,14,44,3
M,14,45,5
M,14,46,3
M,14,47,1
M,14,48,4
M,14,49,3
M,15,0,4
M,15,1,3
M,15,2,2
M,15,3,3
M,15,4,2
M,15,5,0
M,15,6,3
M,15,7,0
M,15,8,5
M,15,9,0
M,15,10,5
M,15,11,4
M,15,12,3
M,15,13,5
M,15,14,2
M,15,15,1
M,15,16,2
M,15,17,2
M,15,18,2
M,15,19,1
M,15,20,4
M,15,21,5
M,15,22,4
M,15,23,0
M,15,24,0
M,15,25,5
M,15,26,3
M,15,27,3
M,15,28,2
M,15,29,2
M,15,30,2
M,15,31,3
M,15,32,1
M,15,33,1
M,15,34,5
M,15,35,2
M,15,36,2
M,15,37,0
M,15,38,3
M,15,39,0
M,15,40,1
M,15,41,0
M,15,42,4
M,15,43,2
M,15,44,5
M,15,45,2
M,15,46,5
M,15,47,5
M,15,48,3
M,15,49,3
M,16,0,3
M,16,1,2
M,16,2,1
M,16,3,5
M,16,4,5
M,16,5,1
M,16,6,1
M,16,7,4
M,16,8,0
M,16,9,2
M,16,10,1
M,16,11,0
M,16,12,5
M,16,13,5
M,16,14,3
M,16,15,5
M,16,16,4
M,16,17,5
M,16,18,3
M,16,19,5
M,16,20,4
M,16,21,4
M,16,22,1
M,16,23,2
M,16,24,0
M,16,25,4
M,16,26,0
M,16,27,0
M,16,28,1
M,16,29,0
M,16,30,1
M,16,31,0
M,16,32,5
M,16,33,4
M,16,34,4
M,16,35,3
M,16,36,5
M,16,37,1
M,16,38,4
M,16,39,4
M,16,40,0
M,16,41,1
M,16,42,4
M,16,43,2
M,16,44,5
M,16,45,5
M,16,46,4
M,16,47,2
M,16,48,3
M,16,49,2
M,17,0,0
M,17,1,0
M,17,2,4
M,17,3,3
M,17,4,2
M,17,5,0
M,17,6,0
M,17,7,3
M,17,8,2
M,17,9,2
M,17,10,5
M,17,11,4
M,17,12,0
M,17,13,1
M,17,14,5
M,17,15,1
M,17,16,5
M,17,17,1
M,17,18,4
M,17,19,5
M,17,20,2
M,17,21,0
M,17,22,4
M,17,23,5
M,17,24,3
M,17,25,0
M,17,26,0
M,17,27,2
M,17,28,1
M,17,29,0
M,17,30,0
M,17,31,5
M,17,32,4
M,17,33,4
M,17,34,4
M,17,35,1
M,17,36,3
M,17,37,4
M,17,38,0
M,17,39,4
M,17,40,0
M,17,41,2
M,17,42,5
M,17,43,5
M,17,44,4
M,17,45,3
M,17,46,1
M,17,47,3
M,17,48,3
M,17,49,4
M,18,0,0
M,18,1,3
M,18,2,5
M,18,3,0
M,18,4,5
M,18,5,3
M,18,6,3
M,18,7,2
M,18,8,2
M,18,9,2
M,18,10,3
M,18,11,4
M,18,12,3
M,18,13,3
M,18,14,0
M,18,15,4
M,18,16,4
M,18,17,3
M,18,18,2
M,18,19,0
M,18,20,3
M,18,21,1
M,18,22,1
M,18,23,1
M,18,24,5
M,18,25,5
M,18,26,4
M,18,27,5
M,18,28,0
M,18,29,4
M,18,30,3
M,18,31,2
M,18,32,5
M,18,33,1
M,18,34,5
M,18,35,0
M,18,36,3
M,18,37,4
M,18,38,3
M,18,39,5
M,18,40,2
M,18,41,1
M,18,42,3
M,18,43,0
M,18,44,2
M,18,45,2
M,18,46,1
M,18,47,0
M,18,48,5
M,18,49,3
M,19,0,5
M,19,1,4
M,19,2,5
M,19,3,2
M,19,4,5
M,19,5,4
M,19,6,1
M,19,7,1
M,19,8,3
M,19,9,2
M,19,10,4
M,19,11,4
M,19,12,3
M,19,13,1
M,19,14,0
M,19,15,1
M,19,16,1
M,19,17,1
M,19,18,3
M,19,19,0
M,19,20,1
M,19,21,5
M,19,22,2
M,19,23,1
M,19,24,5
M,19,25,1
M,19,26,3
M,19,27,4
M,19,28,4
M,19,29,1
M,19,30,2
M,19,31,5
M,19,32,3
M,19,33,1
M,19,34,4
M,19,35,3
M,19,36,0
M,19,37,4
M,19,38,0
M,19,39,5
M,19,40,4
M,19,41,4
M,19,42,3
M,19,43,5
M,19,44,4
M,19,45,3
M,19,46,3
M,19,47,5
M,19,48,3
M,19,49,4
M,20,0,0
M,20,1,0
M,20,2,5
M,20,3,3
M,20,4,2
M,20,5,0
M,20,6,2
M,20,7,4
M,20,8,0
M,20,9,3
M,20,10,1
M,20,11,3
M,20,12,2
M,20,13,4
M,20,14,3
M,20,15,0
M,20,16,4
M,20,17,1
M,20,18,4
M,20,19,5
M,20,20,3
M,20,21,0
M,20,22,2
M,20,23,1
M,20,24,3
M,20,25,4
M,20,26,2
M,20,27,3
M,20,28,1
M,20,29,3
M,20,30,4
M,20,31,3
M,20,32,0
M,20,33,0
M,20,34,1
M,20,35,5
M,20,36,2
M,20,37,0
M,20,38,3
M,20,39,1
M,20,40,2
M,20,41,5
M,20,42,2
M,20,43,2
M,20,44,2
M,20,45,4
M,20,46,5
M,20,47,4
M,20,48,1
M,20,49,4
M,21,0,2
M,21,1,0
M,21,2,2
M,21,3,5
M,21,4,0
M,21,5,3
M,21,6,4
M,21,7,2
M,21,8,4
M,21,9,0
M,21,10,0
M,21,11,2
M,21,12,1
M,21,13,4
M,21,14,5
M,21,15,2
M,21,16,5
M,21,17,2
M,21,18,5
M,21,19,0
M,21,20,4
M,21,21,3
M,21,22,0
M,21,23,0
M,21,24,3
M,21,25,1
M,21,26,0
M,21,27,4
M,21,28,3
M,21,29,1
M,21,30,0
M,21,31,1
M,21,32,2
M,21,33,3
M,21,34,5
M,21,35,4
M,21,36,3
M,21,37,4
M,21,38,1
M,21,39,4
M,21,40,0
M,21,41,4
M,21,42,2
M,21,43,5
M,21,44,0
M,21,45,4
M,21,46,2
M,21,47,5
M,21,48,0
M,21,49,0
M,22,0,2
M,22,1,5
M,22,2,1
M,22,3,0
M,22,4,0
M,22,5,2
M,22,6,4
M,22,7,0
M,22,8,4
M,22,9,2
M,22,10,1
M,22,11,5
M,22,12,1
M,22,13,4
M,22,14,3
M,22,15,1
M,22,16,1
M,22,17,3
M,22,18,3
M,22,19,3
M,22,20,0
M,22,21,5
M,22,22,1
M,22,23,0
M,22,24,3
M,22,25,1
M,22,26,1
M,22,27,1
M,22,28,0
M,22,29,4
M,22,30,4
M,22,31,2
M,22,32,1
M,22,33,4
M,22,34,1
M,22,35,3
M,22,36,0
M,22,37,2
M,22,38,4
M,22,39,0
M,22,40,5
M,22,41,4
M,22,42,3
M,22,43,3
M,22,44,1
M,22,45,4
M,22,46,3
M,22,47,0
M,22,48,1
M,22,49,3
M,23,0,3
M,23,1,0
M,23,2,2
M,23,3,0
M,23,4,2
M,23,5,1
M,23,6,1
M,23,7,3
M,23,8,3
M,23,9,3
M,23,10,1
M,23,11,3
M,23,12,3
M,23,13,1
M,23,14,5
M,23,15,3
M,23,16,3
M,23,17,5
M,23,18,3
M,23,19,4
M,23,20,4
M,23,21,5
M,23,22,1
M,23,23,4
M,23,24,3
M,23,25,0
M,23,26,0
M,23,27,4
M,23,28,5
M,23,29,4
M,23,30,2
M,23,31,5
M,23,32,4
M,23,33,4
M,23,34,4
M,23,35,4
M,23,36,2
M,23,37,0
M,23,38,0
M,23,39,1
M,23,40,4
M,23,41,1
M,23,42,1
M,23,43,3
M,23,44,4
M,23,45,3
M,23,46,2
M,23,47,5
M,23,48,5
M,23,49,4
M,24,0,0
M,24,1,5
M,24,2,2
M,24,3,0
M,24,4,5
M,24,5,4
M,24,6,3
M,24,7,0
M,24,8,3
M,24,9,4
M,24,10,4
M,24,11,0
M,24,12,2
M,24,13,5
M,24,14,1
M,24,15,5
M,24,16,1
M,24,17,3
M,24,18,3
M,24,19,1
M,24,20,5
M,24,21,2
M,24,22,3
M,24,23,1
M,24,24,3
M,24,25,3
M,24,26,1
M,24,27,2
M,24,28,0
M,24,29,1
M,24,30,1
M,24,31,5
M,24,32,4
M,24,33,5
M,24,34,5
M,24,35,0
M,24,36,4
M,24,37,2
M,24,38,2
M,24,39,2
M,24,40,2
M,24,41,4
M,24,42,4
M,24,43,2
M,24,44,0
M,24,45,2
M,24,46,1
M,24,47,0
M,24,48,2
M,24,49,0
M,25,0,1
M,25,1,2
M,25,2,2
M,25,3,2
M,25,4,3
M,25,5,3
M,25,6,0
M,25,7,0
M,25,8,2
M,25,9,3
M,25,10,2
M,25,11,3
M,25,12,4
M,25,13,3
M,25,14,1
M,25,15,4
M,25,16,5
M,25,17,0
M,25,18,0
M,25,19,4
M,25,20,5
M,25,21,5
M,25,22,4
M,25,23,0
M,25,24,0
M,25,25,3
M,25,26,4
M,25,27,2
M,25,28,5
M,25,29,3
M,25,30,2
M,25,31,1
M,25,32,2
M,25,33,2
M,25,34,4
M,25,35,0
M,25,36,2
M,25,37,4
M,25,38,4
M,25,39,0
M,25,40,5
M,25,41,2
M,25,42,4
M,25,43,4
M,25,44,0
M,25,45,0
M,25,46,0
M,25,47,5
M,25,48,0
M,25,49,0
M,26,0,1
M,26,1,4
M,26,2,1
M,26,3,2
M,26,4,0
M,26,5,3
M,26,6,3
M,26,7,5
M,26,8,3
M,26,9,4
M,26,10,5
M,26,11,4
M,26,12,3
M,26,13,1
M,26,14,3
M,26,15,2
M,26,16,4
M,26,17,4
M,26,18,5
M,26,19,3
M,26,20,2
M,26,21,3
M,26,22,3
M,26,23,4
M,26,24,2
M,26,25,0
M,26,26,3
M,26,27,2
M,26,28,2
M,26,29,3
M,26,30,4
M,26,31,1
M,26,32,4
M,26,33,0
M,26,34,1
M,26,35,4
M,26,36,4
M,26,37,3
M,26,38,3
M,26,39,3
M,26,40,2
M,26,41,5
M,26,42,0
M,26,43,0
M,26,44,5
M,26,45,3
M,26,46,0
M,26,47,4
M,26,48,0
M,26,49,5
M,27,0,5
M,27,1,5
M,27,2,1
M,27,3,3
M,27,4,2
M,27,5,0
M,27,6,3
M,27,7,2
M,27,8,2
M,27,9,1
M,27,10,0
M,27,11,2
M,27,12,2
M,27,13,3
M,27,14,0
M,27,15,5
M,27,16,3
M,27,17,4
M,27,18,3
M,27,19,2
M,27,20,2
M,27,21,1
M,27,22,0
M,27,23,2
M,27,24,1
M,27,25,3
M,27,26,1
M,27,27,0
M,27,28,4
M,27,29,1
M,27,30,0
M,27,31,3
M,27,32,3
M,27,33,1
M,27,34,2
M,27,35,0
M,27,36,4
M,27,37,0
M,27,38,5
M,27,39,1
M,27,40,5
M,27,41,3
M,27,42,0
M,27,43,4
M,27,44,4
M,27,45,0
M,27,46,2
M,27,47,5
M,27,48,4
M,27,49,0
M,28,0,0
M,28,1,0
M,28,2,3
M,28,3,3
M,28,4,1
M,28,5,4
M,28,6,3
M,28,7,3
M,28,8,2
M,28,9,5
M,28,10,0
M,28,11,2
M,28,12,5
M,28,13,4
M,28,14,0
M,28,15,4
M,28,16,5
M,28,17,4
M,28,18,5
M,28,19,3
M,28,20,5
M,28,21,2
M,28,22,5
M,28,23,4
M,28,24,3
M,28,25,5
M,28,26,5
M,28,27,4
M,28,28,3
M,28,29,4
M,28,30,1
M,28,31,4
M,28,32,2
M,28,33,1
M,28,34,4
M,28,35,2
M,28,36,4
M,28,37,2
M,28,38,3
M,28,39,5
M,28,40,4
M,28,41,0
M,28,42,4
M,28,43,1
M,28,44,2
M,28,45,2
M,28,46,4
M,28,47,3
M,28,48,5
M,28,49,3
M,29,0,4
M,29,1,1
M,29,2,3
M,29,3,0
M,29,4,4
M,29,5,0
M,29,6,1
M,29,7,4
M,29,8,3
M,29,9,1
M,29,10,0
M,29,11,4
M,29,12,5
M,29,13,5
M,29,14,2
M,29,15,5
M,29,16,3
M,29,17,4
M,29,18,2
M,29,19,4
M,29,20,4
M,29,21,5
M,29,22,4
M,29,23,1
M,29,24,4
M,29,25,4
M,29,26,0
M,29,27,2
M,29,28,1
M,29,29,4
M,29,30,1
M,29,31,4
M,29,32,2
M,29,33,4
M,29,34,3
M,29,35,0
M,29,36,3
M,29,37,5
M,29,38,5
M,29,39,1
M,29,40,4
M,29,41,4
M,29,42,5
M,29,43,2
M,29,44,3
M,29,45,2
M,29,46,5
M,29,47,1
M,29,48,3
M,29,49,0
M,30,0,4
M,30,1,4
M,30,2,1
M,30,3,5
M,30,4,1
M,30,5,0
M,30,6,3
M,30,7,5
M,30,8,4
M,30,9,0
M,30,10,5
M,30,11,4
M,30,12,3
M,30,13,1
M,30,14,5
M,30,15,0
M,30,16,3
M,30,17,5
M,30,18,0
M,30,19,3
M,30,20,5
M,30,21,2
M,30,22,3
M,30,23,4
M,30,24,0
M,30,25,1
M,30,26,5
M,30,27,4
M,30,28,0
M,30,29,4
M,30,30,1
M,30,31,2
M,30,32,1
M,30,33,4
M,30,34,3
M,30,35,1
M,30,36,0
M,30,37,0
M,30,38,2
M,30,39,1
M,30,40,5
M,30,41,0
M,30,42,4
M,30,43,0
M,30,44,0
M,30,45,0
M,30,46,4
M,30,47,3
M,30,48,2
M,30,49,1
M,31,0,5
M,31,1,2
M,31,2,2
M,31,3,2
M,31,4,3
M,31,5,5
M,31,6,4
M,31,7,4
M,31,8,1
M,31,9,3
M,31,10,2
M,31,11,3
M,31,12,5
M,31,13,4
M,31,14,5
M,31,15,2
M,31,16,4
M,31,17,5
M,31,18,0
M,31,19,3
M,31,20,4
M,31,21,5
M,31,22,4
M,31,23,2
M,31,24,2
M,31,25,2
M,31,26,5
M,31,27,3
M,31,28,5
M,31,29,4
M,31,30,4
M,31,31,3
M,31,32,5
M,31,33,3
M,31,34,0
M,31,35,4
M,31,36,2
M,31,37,3
M,31,38,5
M,31,39,1
M,31,40,4
M,31,41,2
M,31,42,5
M,31,43,2
M,31,44,5
M,31,45,5
M,31,46,1
M,31,47,2
M,31,48,3
M,31,49,0
M,32,0,5
M,32,1,1
M,32,2,5
M,32,3,1
M,32,4,0
M,32,5,5
M,32,6,5
M,32,7,4
M,32,8,1
M,32,9,4
M,32,10,4
M,32,11,3
M,32,12,4
M,32,13,3
M,32,14,2
M,32,15,3
M,32,16,1
M,32,17,1
M,32,18,3
M,32,19,2
M,32,20,4
M,32,21,4
M,32,22,3
M,32,23,1
M,32,24,2
M,32,25,4
M,32,26,1
M,32,27,2
M,32,28,2
M,32,29,5
M,32,30,1
M,32,31,4
M,32,32,1
M,32,33,5
M,32,34,4
M,32,35,5
M,32,36,5
M,32,37,3
M,32,38,4
M,32,39,4
M,32,40,2
M,32,41,4
M,32,42,2
M,32,43,2
M,32,44,2
M,32,45,2
M,32,46,5
M,32,47,2
M,32,48,5
M,32,49,2
M,33,0,1
M,33,1,5
M,33,2,1
M,33,3,1
M,33,4,2
M,33,5,3
M,33,6,3
M,33,7,1
M,33,8,4
M,33,9,1
M,33,10,5
M,33,11,5
M,33,12,3
M,33,13,3
M,33,14,1
M,33,15,0
M,33,16,5
M,33,17,4
M,33,18,3
M,33,19,3
M,33,20,0
M,33,21,5
M,33,22,1
M,33,23,3
M,33,24,2
M,33,25,2
M,33,26,0
M,33,27,3
M,33,28,0
M,33,29,1
M,33,30,5
M,33,31,2
M,33,32,2
M,33,33,3
M,33,34,4
M,33,35,2
M,33,36,5
M,33,37,2
M,33,38,0
M,33,39,0
M,33,40,0
M,33,41,0
M,33,42,5
M,33,43,0
M,33,44,5
M,33,45,5
M,33,46,5
M,33,47,1
M,33,48,1
M,33,49,1
M,34,0,1
M,34,1,5
M,34,2,0
M,34,3,5
M,34,4,1
M,34,5,4
M,34,6,5
M,34,7,1
M,34,8,3
M,34,9,3
M,34,10,1
M,34,11,0
M,34,12,2
M,34,13,3
M,34,14,5
M,34,15,5
M,34,16,1
M,34,17,4
M,34,18,3
M,34,19,5
M,34,20,1
M,34,21,2
M,34,22,4
M,34,23,3
M,34,24,1
M,34,25,1
M,34,26,4
M,34,27,1
M,34,28,1
M,34,29,4
M,34,30,1
M,34,31,0
M,34,32,3
M,34,33,5
M,34,34,0
M,34,35,1
M,34,36,3
M,34,37,2
M,34,38,0
M,34,39,0
M,34,40,5
M,34,41,2
M,34,42,0
M,34,43,4
M,34,44,5
M,34,45,2
M,34,46,1
M,34,47,3
M,34,48,5
M,34,49,3
